location,source,target,id,fuzzy,context,developer_comments
"src/components/PaymentForm/text.js","Please enter a valid CPF / CNPJ number","Vennligst full inn et godtatt CPF /CNPJ-nummer","payment.error.cpf",false,"Payment Field cpf Error Message","Payment Field cpf Error Message"
"src/components/PaymentForm/text.js","Please enter a valid street name and number","Vennligst fyll inn en godtatt gatenavn og nummer","payment.error.street",false,"Payment Field cpf street Message","Payment Field cpf street Message"
"src/components/PaymentForm/text.js",Expiration,Utgår,"payment.labels.expiry",false,"payment labels - expiry","payment labels - expiry"
"src/components/PaymentForm/text.js","Street name and number","Gatenavn og nummer","payment.placeholder.Address",false,"payment placeholder - Address","payment placeholder - Address"
"src/components/PaymentForm/text.js","enter your CPF / CNPJ number...","Tast inn ditt CPF /CNPJ-nummer…","payment.placeholder.CPF",false,"payment placeholder - CPF","payment placeholder - CPF"
"src/components/PaymentForm/text.js","enter your credit card number...","Tast inn ditt kredittkortnummer…","payment.placeholder.Card",false,"payment placeholder - Card","payment placeholder - Card"
"src/components/PaymentForm/text.js","enter your first name...","Tast inn ditt fornavn…","payment.placeholder.FirstName",false,"payment placeholder - FirstName","payment placeholder - FirstName"
"src/components/PaymentForm/text.js","enter your last name...","Tast inn ditt etternavn…","payment.placeholder.LastName",false,"payment placeholder - LastName","payment placeholder - LastName"
"src/components/PaymentForm/text.js","enter your ZIP code","Tast inn ditt postnummeret","payment.placeholder.Zip",false,"payment placeholder - Zip","payment placeholder - Zip"
"src/components/PaymentForm/text.js","enter your email address...","Tast inn din e-postadresse…","payment.placeholder.emailAdd",false,"payment placeholder - Email","payment placeholder - Email"
"src/components/PaymentForm/text.js","Please enter a valid security code","Vennligst fyll inn en godtatt security-kode","payment.toolTip.Cvc",false,"payment toolTip - Cvc","payment toolTip - Cvc"
"src/components/PaymentForm/text.js","Please enter a valid expiry date","Vennligst fyll inn en godtatt utgangsdato","payment.toolTip.Expiry",false,"payment toolTip - Expiry","payment toolTip - Expiry"
"src/routes/download/messages.js","Click here to install","Klikk her for installasjon","downloadTYP.arrow",false,"downloadTYP.arrow","downloadTYP.arrow"
"src/routes/download/messages.js","bytefence.com - Byte Technologies LLC. All rights Reserved. All Other trademarks are the property of their respective owners","bytefence.com - Byte Technologies LLC. Alle rettigheter reservert. Alle andre varemerker er eiendom av deres respektive eiere","downloadTYP.disclaimer",false,"downloadTYP.disclaimer","downloadTYP.disclaimer"
"src/routes/download/messages.js","ENJOY AND STAY SAFE!","Nå kan du surfe trygt!","downloadTYP.footer",false,"downloadTYP.footer","downloadTYP.footer"
"src/routes/download/messages.js","try again","","downloadTYP.link",false,"downloadTYP.link","downloadTYP.link"
"src/routes/download/messages.js","FOLLOW THESE EASY STEPS TO INSTALL BYTEFENCE ANTI-MALWARE.","","downloadTYP.subHeader",false,"downloadTYP.subHeader","downloadTYP.subHeader"
"src/routes/download/messages.js","If your download does not start automatically, please","","downloadTYP.text",false,"downloadTYP.text","downloadTYP.text"
"src/routes/download/messages.js","You’re almost there!","","downloadTYP.title",false,"downloadTYP.title","downloadTYP.title"
"src/routes/download/steps.js","Click the installer file <br> bytefence-installer.exe <br> on your downloads bar.","","downloadTYP.chrome.step1.text",false,"downloadTYP.chrome.step1.text","downloadTYP.chrome.step1.text"
"src/routes/download/steps.js","1. Open the installer","1. Åpne installereren","downloadTYP.chrome.step1.title",false,"downloadTYP.chrome.step1.title","downloadTYP.chrome.step1.title"
"src/routes/download/steps.js","When Windows asks you, <br> select Run to begin installing.","","downloadTYP.chrome.step2.text",false,"downloadTYP.chrome.step2.text","downloadTYP.chrome.step2.text"
"src/routes/download/steps.js","2. Run the installer","2. Kjør installereren","downloadTYP.chrome.step2.title",false,"downloadTYP.chrome.step2.title","downloadTYP.chrome.step2.title"
"src/routes/download/steps.js","When the installer opens,<br> click Next > to begin.","","downloadTYP.chrome.step3.text",false,"downloadTYP.chrome.step3.text","downloadTYP.chrome.step3.text"
"src/routes/download/steps.js","3. Install","3. Installer","downloadTYP.chrome.step3.title",false,"downloadTYP.chrome.step3.title","downloadTYP.chrome.step3.title"
"src/routes/download/steps.js","After ByteFence Anti-Malware <br> is installed, a shortcut will <br> appear on your desktop","","downloadTYP.chrome.step4.text",false,"downloadTYP.chrome.step4.text","downloadTYP.chrome.step4.text"
"src/routes/download/steps.js","4. Open","4. Åpne","downloadTYP.chrome.step4.title",false,"downloadTYP.chrome.step4.title","downloadTYP.chrome.step4.title"
"src/routes/download/steps.js","Click on the ""Run"" button in the Edge bottom <br> menu that appeared.","","downloadTYP.edge.step1.text",false,"downloadTYP.edge.step1.text","downloadTYP.edge.step1.text"
"src/routes/download/steps.js","1. Open the installer","1. Åpne installereren","downloadTYP.edge.step1.title",false,"downloadTYP.edge.step1.title","downloadTYP.edge.step1.title"
"src/routes/download/steps.js","When the installer opens, <br> click Next > to begin.","","downloadTYP.edge.step2.text",false,"downloadTYP.edge.step2.text","downloadTYP.edge.step2.text"
"src/routes/download/steps.js","2. Install","","downloadTYP.edge.step2.title",false,"downloadTYP.edge.step2.title","downloadTYP.edge.step2.title"
"src/routes/download/steps.js","After ByteFence Anti-Malware <br> is installed, a shortcut will <br> appear on your desktop","","downloadTYP.edge.step3.text",false,"downloadTYP.edge.step3.text","downloadTYP.edge.step3.text"
"src/routes/download/steps.js","3. Open","","downloadTYP.edge.step3.title",false,"downloadTYP.edge.step3.title","downloadTYP.edge.step3.title"
"src/routes/download/steps.js","In the Firefox notification that appeared, <br> choose ""Save File"".","","downloadTYP.fireFox.step1.text",false,"downloadTYP.fireFox.step1.text","downloadTYP.fireFox.step1.text"
"src/routes/download/steps.js","1. Open the installer","1. Åpne installereren","downloadTYP.fireFox.step1.title",false,"downloadTYP.fireFox.step1.title","downloadTYP.fireFox.step1.title"
"src/routes/download/steps.js","On the top right menu, click on the ""down"" <br> arrow, and then click on the file you <br> downloaded.","","downloadTYP.fireFox.step2.text",false,"downloadTYP.fireFox.step2.text","downloadTYP.fireFox.step2.text"
"src/routes/download/steps.js","2. Run the installer","2. Kjør installereren","downloadTYP.fireFox.step2.title",false,"downloadTYP.fireFox.step2.title","downloadTYP.fireFox.step2.title"
"src/routes/download/steps.js","When the installer opens, <br> click Next > to begin.","","downloadTYP.fireFox.step3.text",false,"downloadTYP.fireFox.step3.text","downloadTYP.fireFox.step3.text"
"src/routes/download/steps.js","3. Install","3. Installer","downloadTYP.fireFox.step3.title",false,"downloadTYP.fireFox.step3.title","downloadTYP.fireFox.step3.title"
"src/routes/download/steps.js","After ByteFence Anti-Malware <br> is installed, a shortcut will <br> appear on your desktop","","downloadTYP.fireFox.step4.text",false,"downloadTYP.fireFox.step4.text","downloadTYP.fireFox.step4.text"
"src/routes/download/steps.js","4. Open","4. Åpne","downloadTYP.fireFox.step4.title",false,"downloadTYP.fireFox.step4.title","downloadTYP.fireFox.step4.title"
"src/routes/download/steps.js","Click on the ""Run"" button in the IE bottom <br> menu that appeared.","","downloadTYP.ie.step1.text",false,"downloadTYP.ie.step1.text","downloadTYP.ie.step1.text"
"src/routes/download/steps.js","Open the installer","Åpne installereren","downloadTYP.ie.step1.title",false,"downloadTYP.ie.step1.title","downloadTYP.ie.step1.title"
"src/routes/download/steps.js","When the installer opens, <br> click Next > to begin.","","downloadTYP.ie.step2.text",false,"downloadTYP.ie.step2.text","downloadTYP.ie.step2.text"
"src/routes/download/steps.js","Confirm Installation","","downloadTYP.ie.step2.title",false,"downloadTYP.ie.step2.title","downloadTYP.ie.step2.title"
"src/routes/download/steps.js","After ByteFence Anti-Malware <br> is installed, a shortcut will <br> appear on your desktop","","downloadTYP.ie.step3.text",false,"downloadTYP.ie.step3.text","downloadTYP.ie.step3.text"
"src/routes/download/steps.js","Follow Setup Instructions","","downloadTYP.ie.step3.title",false,"downloadTYP.ie.step3.title","downloadTYP.ie.step3.title"
"src/routes/messages.js","Privacy Policy",Privatpolis,"general.privacyPolicy",false,"general.privacyPolicy","general.privacyPolicy"
"src/routes/messages.js","Terms of Service",Funksjonstid,"general.termsOfService",false,"general.termsOfService","general.termsOfService"
"src/components/Navigation/messages.js",Buy,Kjøp,"navigation.buy",false,"buy link in header","buy link in header"
"src/components/Navigation/messages.js",Download,"Last ned","navigation.download",false,"Download link in header","Download link in header"
"src/components/Navigation/messages.js",Features,Egenskaper,"navigation.features",false,"Features link in header","Features link in header"
"src/routes/buy/messages.js","Purchase 3 ByteFence Pro licenses at a discount price","Kjøp 3 ByteFence Pro-lisenser til en redusert pris","buy.bannerPlanSubTitle",false,"buy bannerPlanSubTitle","buy bannerPlanSubTitle"
"src/routes/buy/messages.js","Keep Your Family and Friends Protected","Hold din familie og dine venner beskyttet","buy.bannerPlanTitle",false,"buy bannerPlanTitle","buy bannerPlanTitle"
"src/routes/buy/messages.js","ByteFence Anti-Malware has blocked {blocked} and removed {removed} harmful malware from your computer. Your online privacy protection is important to us.","","buy.renewalSubtitle",false,"buy renewalSubtitle","buy renewalSubtitle"
"src/routes/buy/messages.js","We want to Continue Protecting your online Privacy","Vi vil fortsette å beskytte din private nettbruk","buy.renewalTitle",false,"buy renewalTitle","buy renewalTitle"
"src/routes/buy/messages.js","Select a Plan","Velg en plan","buy.selectPlan",false,"buy selectPlan","buy selectPlan"
"src/routes/buy/messages.js","ByteFence Anti-malware’s cutting edge software detects and removes Trojans, Worms, Spyware, Crapware and other high risk malware","ByteFence Anti-malware’s innovative programvare finner og fjerner Trojanere, Worms, Spyware, Crapware og andre høyrisko malware.","buy.subtitle",false,"buy subtitle","buy subtitle"
"src/routes/buy/messages.js","Buy the best defense against malware","Kjøp det beste forsvaret mot malware","buy.title",false,"buy title","buy title"
"src/routes/Home/components/ProductsTable/messages.js","Buy Now","Kjøp nå","home.productsTable.buyNow",false,"Home ProductsTable buyNow","Home ProductsTable buyNow"
"src/routes/Home/components/ProductsTable/messages.js","Free Download","Gratis nedlasting","home.productsTable.freeDownload",false,"Home ProductsTable freeDownload","Home ProductsTable freeDownload"
"src/routes/Home/components/ProductsTable/messages.js","Learn more","Lær mer","home.productsTable.learnMore",false,"Home ProductsTable learnMore","Home ProductsTable learnMore"
"src/routes/Home/components/ProductsTable/messages.js","Scans for Crapware","Skanner for Crapware","home.productsTable.row1",false,"Home ProductsTable row1","Home ProductsTable row1"
"src/routes/Home/components/ProductsTable/messages.js","Scans for Malware","Skanner for Malware","home.productsTable.row2",false,"Home ProductsTable row2","Home ProductsTable row2"
"src/routes/Home/components/ProductsTable/messages.js","Real-time scans for Crapware","Konstant skann for Crapware","home.productsTable.row3",false,"Home ProductsTable row3","Home ProductsTable row3"
"src/routes/Home/components/ProductsTable/messages.js","Real-time scans for Malware","Konstant skann for Malware","home.productsTable.row4",false,"Home ProductsTable row4","Home ProductsTable row4"
"src/routes/Home/components/ProductsTable/messages.js","Removes Crapware","Fjerner Crapware","home.productsTable.row5",false,"Home ProductsTable row5","Home ProductsTable row5"
"src/routes/Home/components/ProductsTable/messages.js","Removes Malware","Fjerner Malware","home.productsTable.row6",false,"Home ProductsTable row6","Home ProductsTable row6"
"src/routes/Home/components/ProductsTable/messages.js","Download The <b>Product</b> That <b>Fits You</b>","","home.productsTable.title",false,"Home ProductsTable Title","Home ProductsTable Title"
"src/components/Layout/components/CallCenterNavigation/messages.js","brought to you by Byte Technologies","","callCenterLayout.header.text",false,"callCenterLayout.header.text","callCenterLayout.header.text"
"src/routes/ByteVPNSuccess/components/RegularPage/messages.js",Copy,Kopiere,"bytevpn.success.copy",false,"bytevpn.success.copy","bytevpn.success.copy"
"src/routes/ByteVPNSuccess/components/RegularPage/messages.js",Copied!,Kopiert!,"bytevpn.success.copySuccess",false,"bytevpn.success.copySuccess","bytevpn.success.copySuccess"
"src/routes/ByteVPNSuccess/components/RegularPage/messages.js","Download now","Last ned nå","bytevpn.success.download",false,"bytevpn.success.download","bytevpn.success.download"
"src/routes/ByteVPNSuccess/components/RegularPage/messages.js","Please check your e-mail, we sent you an e-mail with the username and password to the following mail:","","bytevpn.success.emailField",false,"bytevpn.success.emailField","bytevpn.success.emailField"
"src/routes/ByteVPNSuccess/components/RegularPage/messages.js","If you don't have ByteVPN software installed, please download and install","","bytevpn.success.guideStep1",false,"bytevpn.success.guideStep1","bytevpn.success.guideStep1"
"src/routes/ByteVPNSuccess/components/RegularPage/messages.js","Open the ByteVPN software","","bytevpn.success.guideStep2",false,"bytevpn.success.guideStep2","bytevpn.success.guideStep2"
"src/routes/ByteVPNSuccess/components/RegularPage/messages.js","Enter your username and password into the dedicated fields","","bytevpn.success.guideStep3",false,"bytevpn.success.guideStep3","bytevpn.success.guideStep3"
"src/routes/ByteVPNSuccess/components/RegularPage/messages.js","Press on the “Log In” button","","bytevpn.success.guideStep4",false,"bytevpn.success.guideStep4","bytevpn.success.guideStep4"
"src/routes/ByteVPNSuccess/components/RegularPage/messages.js","ByteVPN Login Guide","","bytevpn.success.guideTitle",false,"bytevpn.success.guideTitle","bytevpn.success.guideTitle"
"src/routes/ByteVPNSuccess/components/RegularPage/messages.js","Congratulations!<br />You have Successfully Purchased <br />ByteVPN","","bytevpn.success.heading",false,"bytevpn.success.heading","bytevpn.success.heading"
"src/routes/ByteVPNSuccess/components/RegularPage/messages.js","Username: <b>{userName}</b><br/>Password: <b>{password}</b>","","bytevpn.success.modalBody",false,"bytevpn.success.modalBody","bytevpn.success.modalBody"
"src/routes/ByteVPNSuccess/components/RegularPage/messages.js","Please make sure you copied your credentials","","bytevpn.success.modalTitle",false,"bytevpn.success.modalTitle","bytevpn.success.modalTitle"
"src/routes/ByteVPNSuccess/components/RegularPage/messages.js","Please note, you will also receive an online receipt to your e-mail","Vennligst mer deg at du også vil motta en nettkvittering via din e-post","bytevpn.success.note",false,"bytevpn.success.note","bytevpn.success.note"
"src/routes/ByteVPNSuccess/components/RegularPage/messages.js",OK,OK,"bytevpn.success.ok",false,"bytevpn.success.ok","bytevpn.success.ok"
"src/routes/ByteVPNSuccess/components/RegularPage/messages.js","Your password is","","bytevpn.success.passwordField",false,"bytevpn.success.passwordField","bytevpn.success.passwordField"
"src/routes/ByteVPNSuccess/components/RegularPage/messages.js","Your username is","","bytevpn.success.usernameField",false,"bytevpn.success.usernameField","bytevpn.success.usernameField"
"src/routes/messages.js","1 Month","1 Måned","1m.vpnSuccessPage.periodTitle",false,"1m.vpnSuccessPage.periodTitle","1m.vpnSuccessPage.periodTitle"
"src/routes/messages.js","1 Year","1 År","1y.vpnSuccessPage.periodTitle",false,"1y.vpnSuccessPage.periodTitle","1y.vpnSuccessPage.periodTitle"
"src/routes/messages.js","2 Years","2 år","2y.vpnSuccessPage.periodTitle",false,"2y.vpnSuccessPage.periodTitle","2y.vpnSuccessPage.periodTitle"
"src/components/CallCenterSuccessPage/messages.js","If you have any problems or questions, feel free to call the ByteVPN Activation Team at","","successPage.callcenter.activationTip",false,"successPage.callcenter.activationTip","successPage.callcenter.activationTip"
"src/components/CallCenterSuccessPage/messages.js","If you have any problems or questions, feel free to call the ByteFence Activation Team at","","successPage.callcenter.activationTipByteFence",false,"successPage.callcenter.activationTipByteFence","successPage.callcenter.activationTipByteFence"
"src/components/CallCenterSuccessPage/messages.js","Activate <span>ByteVPN</span> utility by calling:","","successPage.callcenter.card1Description",false,"successPage.callcenter.card1Description","successPage.callcenter.card1Description"
"src/components/CallCenterSuccessPage/messages.js","Call us 24/7 with any questions toll free","","successPage.callcenter.card1Description2",false,"successPage.callcenter.card1Description2","successPage.callcenter.card1Description2"
"src/components/CallCenterSuccessPage/messages.js","Activate <span>ByteFence</span> utility by calling:","","successPage.callcenter.card1DescriptionByteFence",false,"successPage.callcenter.card1DescriptionByteFence","successPage.callcenter.card1DescriptionByteFence"
"src/components/CallCenterSuccessPage/messages.js","Option 01","","successPage.callcenter.card1Title",false,"successPage.callcenter.card1Title","successPage.callcenter.card1Title"
"src/components/CallCenterSuccessPage/messages.js","Activate <span>ByteVPN</span> Manually:","","successPage.callcenter.card2Description",false,"successPage.callcenter.card2Description","successPage.callcenter.card2Description"
"src/components/CallCenterSuccessPage/messages.js","If you choose not to use the phone activation service at <br /><span>{phoneNumber}</span>, you may open ByteVPN and enter your username and password into the login window.","","successPage.callcenter.card2Description2",false,"successPage.callcenter.card2Description2","successPage.callcenter.card2Description2"
"src/components/CallCenterSuccessPage/messages.js","If you choose not to use the phone activation service at <br /><span>{phoneNumber}</span>, you may open ByteFence and enter your registration key into the “Activate Now” window.","","successPage.callcenter.card2Description2ByteFence",false,"successPage.callcenter.card2Description2ByteFence","successPage.callcenter.card2Description2ByteFence"
"src/components/CallCenterSuccessPage/messages.js","Activate <span>ByteFence</span> Manually:","","successPage.callcenter.card2DescriptionByteFence",false,"successPage.callcenter.card2DescriptionByteFence","successPage.callcenter.card2DescriptionByteFence"
"src/components/CallCenterSuccessPage/messages.js","Option 02","","successPage.callcenter.card2Title",false,"successPage.callcenter.card2Title","successPage.callcenter.card2Title"
"src/components/CallCenterSuccessPage/messages.js","You can activate your ByteVPN® application in one of two ways:","","successPage.callcenter.column1Title",false,"successPage.callcenter.column1Title","successPage.callcenter.column1Title"
"src/components/CallCenterSuccessPage/messages.js","You can activate your ByteFence® application in one of two ways:","","successPage.callcenter.column1TitleByteFence",false,"successPage.callcenter.column1TitleByteFence","successPage.callcenter.column1TitleByteFence"
"src/components/CallCenterSuccessPage/messages.js","License Details:","","successPage.callcenter.column2Title",false,"successPage.callcenter.column2Title","successPage.callcenter.column2Title"
"src/components/CallCenterSuccessPage/messages.js",Copy,Kopiere,"successPage.callcenter.copy",false,"successPage.callcenter.copy","successPage.callcenter.copy"
"src/components/CallCenterSuccessPage/messages.js",Copied!,Kopiert!,"successPage.callcenter.copySuccess",false,"successPage.callcenter.copySuccess","successPage.callcenter.copySuccess"
"src/components/CallCenterSuccessPage/messages.js","Licensed To:","","successPage.callcenter.emailTitle",false,"successPage.callcenter.emailTitle","successPage.callcenter.emailTitle"
"src/components/CallCenterSuccessPage/messages.js","Thank you for purchasing ByteVPN","","successPage.callcenter.heading",false,"successPage.callcenter.heading","successPage.callcenter.heading"
"src/components/CallCenterSuccessPage/messages.js","Thank you for purchasing ByteFence Anti-Malware Pro","","successPage.callcenter.headingByteFence",false,"successPage.callcenter.headingByteFence","successPage.callcenter.headingByteFence"
"src/components/CallCenterSuccessPage/messages.js","part of the Byte Technologies Suite of Malware detection and removal Tools","","successPage.callcenter.headingSecondaryByteFence",false,"successPage.callcenter.headingSecondaryByteFence","successPage.callcenter.headingSecondaryByteFence"
"src/components/CallCenterSuccessPage/messages.js","Registration Key:","","successPage.callcenter.keyTitle",false,"successPage.callcenter.keyTitle","successPage.callcenter.keyTitle"
"src/components/CallCenterSuccessPage/messages.js","Important! You must login to ByteVPN in order to use the application.","","successPage.callcenter.note",false,"successPage.callcenter.note","successPage.callcenter.note"
"src/components/CallCenterSuccessPage/messages.js","Important! You must activate the ByteFence application to use the program.","","successPage.callcenter.noteByteFence",false,"successPage.callcenter.noteByteFence","successPage.callcenter.noteByteFence"
"src/components/CallCenterSuccessPage/messages.js",Password:,"","successPage.callcenter.passwordTitle",false,"successPage.callcenter.passwordTitle","successPage.callcenter.passwordTitle"
"src/components/CallCenterSuccessPage/messages.js",ByteVPN,"","successPage.callcenter.product",false,"successPage.callcenter.product","successPage.callcenter.product"
"src/components/CallCenterSuccessPage/messages.js","Compatible with both PC and mobile","","successPage.callcenter.productAdvantage1",false,"successPage.callcenter.productAdvantage1","successPage.callcenter.productAdvantage1"
"src/components/CallCenterSuccessPage/messages.js","Works Amazingly Alongside Every Other AV Software","Fungerer fantastisk ved siden av annen antivirus-programvare.","successPage.callcenter.productAdvantage1ByteFence",false,"successPage.callcenter.productAdvantage1ByteFence","successPage.callcenter.productAdvantage1ByteFence"
"src/components/CallCenterSuccessPage/messages.js","Efficiently protects your privacy","","successPage.callcenter.productAdvantage2",false,"successPage.callcenter.productAdvantage2","successPage.callcenter.productAdvantage2"
"src/components/CallCenterSuccessPage/messages.js","Reliable Protection for Your Daily Use and Work","Pålitelig beskyttelse for ditt daglige bruk og jobb","successPage.callcenter.productAdvantage2ByteFence",false,"successPage.callcenter.productAdvantage2ByteFence","successPage.callcenter.productAdvantage2ByteFence"
"src/components/CallCenterSuccessPage/messages.js","Secures your online activity from end to end","","successPage.callcenter.productAdvantage3",false,"successPage.callcenter.productAdvantage3","successPage.callcenter.productAdvantage3"
"src/components/CallCenterSuccessPage/messages.js","The Best Defense Against Unwanted Adware","Den beste beskyttelsen mot uønsket Adware","successPage.callcenter.productAdvantage3ByteFence",false,"successPage.callcenter.productAdvantage3ByteFence","successPage.callcenter.productAdvantage3ByteFence"
"src/components/CallCenterSuccessPage/messages.js","Learn more about ByteVPN","","successPage.callcenter.productAdvantagesTitle",false,"successPage.callcenter.productAdvantagesTitle","successPage.callcenter.productAdvantagesTitle"
"src/components/CallCenterSuccessPage/messages.js","Learn more about ByteFence Anti-Malware","","successPage.callcenter.productAdvantagesTitleByteFence",false,"successPage.callcenter.productAdvantagesTitleByteFence","successPage.callcenter.productAdvantagesTitleByteFence"
"src/components/CallCenterSuccessPage/messages.js",ByteFence,"","successPage.callcenter.productByteFence",false,"successPage.callcenter.productByteFence","successPage.callcenter.productByteFence"
"src/components/CallCenterSuccessPage/messages.js","User name:","","successPage.callcenter.userNameTitle",false,"successPage.callcenter.userNameTitle","successPage.callcenter.userNameTitle"
"src/routes/messages.js","1 Computer, 1 Month","","1m.byteFenceSuccessPage.periodTitle",false,"1m.byteFenceSuccessPage.periodTitle","1m.byteFenceSuccessPage.periodTitle"
"src/routes/messages.js","1 Computer, 1 Year","","1y.byteFenceSuccessPage.periodTitle",false,"1y.byteFenceSuccessPage.periodTitle","1y.byteFenceSuccessPage.periodTitle"
"src/routes/messages.js","3 Computers, 1 Year","","1y3.byteFenceSuccessPage.periodTitle",false,"1y3.byteFenceSuccessPage.periodTitle","1y3.byteFenceSuccessPage.periodTitle"
"src/routes/messages.js","1 Computer, 2 Years","","2y.byteFenceSuccessPage.periodTitle",false,"2y.byteFenceSuccessPage.periodTitle","2y.byteFenceSuccessPage.periodTitle"
"src/routes/messages.js","1 Computer, 3 Years","","3y.byteFenceSuccessPage.periodTitle",false,"3y.byteFenceSuccessPage.periodTitle","3y.byteFenceSuccessPage.periodTitle"
"src/routes/messages.js","1 Computer, 6 Months","","6m.byteFenceSuccessPage.periodTitle",false,"6m.byteFenceSuccessPage.periodTitle","6m.byteFenceSuccessPage.periodTitle"
"src/routes/Success/components/RegularPage/messages.js",Copy,Kopiere,"bytefence.success.copy",false,"bytefence.success.copy","bytefence.success.copy"
"src/routes/Success/components/RegularPage/messages.js",Copied!,Kopiert!,"bytefence.success.copySuccess",false,"bytefence.success.copySuccess","bytefence.success.copySuccess"
"src/routes/Success/components/RegularPage/messages.js","Download now","Last ned nå","bytefence.success.download",false,"bytefence.success.download","bytefence.success.download"
"src/routes/Success/components/RegularPage/messages.js","Please check your e-mail, we sent you an e-mail with the license key to the following email: <b>{email}</b>","","bytefence.success.emailField",false,"bytefence.success.emailField","bytefence.success.emailField"
"src/routes/Success/components/RegularPage/messages.js","If you don't have ByteFence Anti-Malware Program installed, please download and install","Dersom du ikke har ByteFence Anti-Malware-programmet installert, vennligst last det ned og installer der","bytefence.success.guideStep1",false,"bytefence.success.guideStep1","bytefence.success.guideStep1"
"src/routes/Success/components/RegularPage/messages.js","Open the ByteFence Anti-Malware Program","Åpne ByteFence Anti-Malware-programmet","bytefence.success.guideStep2",false,"bytefence.success.guideStep2","bytefence.success.guideStep2"
"src/routes/Success/components/RegularPage/messages.js","Press the ACTIVATE link on the top right corner","Trykk på AKTIVER-linken øverst i øvre, høyre hjørne","bytefence.success.guideStep3",false,"bytefence.success.guideStep3","bytefence.success.guideStep3"
"src/routes/Success/components/RegularPage/messages.js","Enter your license key into the activation box","Tast inn din lisensnøkkel i aktiveringsboksen","bytefence.success.guideStep4",false,"bytefence.success.guideStep4","bytefence.success.guideStep4"
"src/routes/Success/components/RegularPage/messages.js","Please note: Your key is not 1111-2222-3333-4444. Enter the key into the ByteFence Program and not into this webpage","Vennligst merk deg: Din nøkkel er ikke 1111-2222-3333-4444. Tast inn nøkkelen i ByteFence-programmet og ikke på denne nettsiden","bytefence.success.guideStep5",false,"bytefence.success.guideStep4","bytefence.success.guideStep4"
"src/routes/Success/components/RegularPage/messages.js","Press the Activate button","Trykk på Aktiveringsknappen","bytefence.success.guideStep6",false,"bytefence.success.guideStep6","bytefence.success.guideStep6"
"src/routes/Success/components/RegularPage/messages.js","ByteFence Anti-Malware Pro Activation Guide:","","bytefence.success.guideTitle",false,"bytefence.success.guideTitle","bytefence.success.guideTitle"
"src/routes/Success/components/RegularPage/messages.js","Congratulations!<br/>You have Successfully Purchased<br/>ByteFence Anti-Malware Pro","","bytefence.success.heading",false,"bytefence.success.heading","bytefence.success.heading"
"src/routes/Success/components/RegularPage/messages.js","Your license key is","Din lisensnøkkel er","bytefence.success.licenceField",false,"bytefence.success.licenceField","bytefence.success.licenceField"
"src/routes/Success/components/RegularPage/messages.js","Please make sure you copied your license key","Sørg for at du kopierte din lisensnøkkel","bytefence.success.modalTitle",false,"bytefence.success.modalTitle","bytefence.success.modalTitle"
"src/routes/Success/components/RegularPage/messages.js","Please note, you will also receive an online receipt to your e-mail","Vennligst mer deg at du også vil motta en nettkvittering via din e-post","bytefence.success.note",false,"bytefence.success.note","bytefence.success.note"
"src/routes/Success/components/RegularPage/messages.js",OK,OK,"bytefence.success.ok",false,"bytefence.success.ok","bytefence.success.ok"
